filename,Date (Farsi),Date (Gregorian),Date (Normalized),Place (English),Place (Farsi),City (English-LCSH),City (Farsi),Country (English),Country (Farsi),Description (English),Description (Farsi),Keywords/Chants/Slogans (English),Keywords/Chants/Slogans (Farsi),Names (English),Names (Farsi),Title (English),Title (Farsi),Physical Type,Genre (English),"Lat, Lon"
rasatv3_157.mp4,۱۳۸۹/۱۰/۰۵,12/26/10,2010-12-26,,,Tehran (Iran),تهران,Iran,ایران,Rasa TV reports on letters Mohammad Nourizad wrote to the supreme leader that eventually led to his conviction and later on his hunger strike in protest of his prosecution. ,گزارش تلویزیون رسا به نامه,Rasa TV / Prisoner of Conscience / Hunger Strike ,اعتصاب غذا / زندانی عقیدتی,Mohammad Nourizad / Ali Khamenei,علی,RASA TV report ,گزارش تلویزیون رسا,moving image,Television programs,"35.69439, 51.42151"
rasatv3_158.mp4,۱۳۸۹/۱۱/۰۶,1/26/11,2011-01-26,,,Tehran (Iran),تهران,Iran,ایران,Rasa TV reports on several controversial statements of Akbar Hashemi Rafsanjani maintaining his point of view being in controversy with the system. ,گزارش تلویزیون رسا به برخی,Rasa TV / Friday Prayer,  نماز جمعه / تلویزیون رسا,Akbar Hashemi Rafsanjani,اکبر هاشمی,RASA TV report ,گزارش تلویزیون رسا,moving image,Television programs,"35.69439, 51.42151"
rasatv3_159.mp4,۱۳۸۹/۱۰/۸,12/29/10,2010-12-29,,,Tehran (Iran),تهران,Iran,ایران,Rasa TV reports on letters Mohammad Nourizad wrote to the supreme leader that eventually led to his conviction and later on his hunger strike in protest of his prosecution. ,گزارش تلویزیون رسا به نامه,Rasa TV / Prisoner of Conscience / Hunger Strike ,اعتصاب غذا / زندانی عقیدتی,Mohammad Nourizad / Ali Khamenei,علی,RASA TV report ,گزارش تلویزیون رسا,moving image,Television programs,"35.69439, 51.42151"
rasatv3_160.mp4,۱۳۸۹/۱۱/۹,1/29/11,2011-01-29,,,Tehran (Iran),تهران,Iran,ایران,"Rasa TV reports on prosecution of Emad Behavar, political activist, who was a member of Freedom movement. ",گزارش تلویزیون رسا به محاکمه عماد بهاور فعال سیاسی و عضو نهضت آزادی  می,Rasa TV / Prisoner of Conscience / Freedom Movement, نهضت آزادی / زندانی عقیدتی,Emad Behavar,عماد بهاور,RASA TV report ,گزارش تلویزیون رسا,moving image,Television programs,"35.69439, 51.42151"
rasatv3_161.mp4,۱۳۸۹/۹/۷,11/28/10,2010-11-28,,,Tehran (Iran),تهران,Iran,ایران,Rasa TV reports on defense statement of Jafar Panahi after his arrest to elaborate on status of artists and art after 2009 presidential election. ,گزارش تلویزیون رسا به دفاعیه جعفر پناهی پس از دستگیری وی پیرامون وضعیت هنرمندان و هنر پس از انتخابات ریاست جمهوری ۱۳۸۸ می,Rasa TV / Prisoner of Conscience / Artistic Freedom,آزادی هنری / زندانی عقیدتی,Jafar Panahi,جعفر پناهی,RASA TV report ,گزارش تلویزیون رسا,moving image,Television programs,"35.69439, 51.42151"
rasatv3_162.mp4,۱۳۸۹/۱۱/۲۶,2/15/11,2011-02-15,,,Tehran (Iran),تهران,Iran,ایران,Rasa TV reports on the relationship between the government and the citizens and requests of the Green movement.,گزارش تلویزیون رسا به رابطهٔ بین دولت و مردم و خواسته,Rasa TV / Green Movement ,جنبش سبز / تلویزیون رسا,,,RASA TV report ,گزارش تلویزیون رسا,moving image,Television programs,"35.69439, 51.42151"
rasatv3_163.mp4,۱۳۸۹/۷/۱۰,10/2/10,2010-10-02,,,Tehran (Iran),تهران,Iran,ایران,Rasa TV reports on conflicts with Iran Cinema House and film maker Asghar Farhadi arisen after the controversial ceremony held at Iran Cinema House. ,گزارش تلویزیون رسا به برخوردها با خانه سینما و فیلم ساز اصغر فرهادی که پس از جشن جنجالی خانه سینما آغاز شد می,Rasa TV / Artistic Freedom / Iran Cinema House,خانه سینما ایران / آزادی هنری / تلویزیون رسا,Asghar Farhadi,اصغر فرهادی,RASA TV report ,گزارش تلویزیون رسا,moving image,Television programs,"35.69439, 51.42151"
rasatv3_164.mp4,۱۳۸۹/۰۷/۱۲,10/4/10,2010-10-04,,,Tehran (Iran),تهران,Iran,ایران,Rasa TV reports on the Iran and Iraq war.,گزارش تلویزیون رسا به جنگ ایران و عراق می,Rasa TV / Iran and Iraq War ,جنگ ایران و عراق / تلویزیون رسا,,,RASA TV report ,گزارش تلویزیون رسا,moving image,Television programs,"35.69439, 51.42151"
rasatv3_165.mp4,۱۳۹۰/۰۱/۱۶,4/5/11,2011-04-05,,,Tehran (Iran),تهران,Iran,ایران,"Rasa TV reports on Bahareh Hedayat, a student activist, who has fought for civil and student rights and worked for Office for Strengthening Unity, a student organization. ",گزارش تلویزیون رسا به بهاره هدایت دانشجو فعال سیاسی که در زمینه حقوق شهروندی و دانشجویی فعالیت و در دفتر تحکیم وحدت کار کرد می,Rasa TV / Office for Strengthening Unity / Civil Rights,حقوق شهروندی / دفتر تحکیم وحدت / تلویزیون رسا,Bahareh Hedayat,بهاره هدایت,RASA TV report ,گزارش تلویزیون رسا,moving image,Television programs,"35.69439, 51.42151"
rasatv3_166.mp4,۱۳۹۰/۰۱/۱۹,4/8/11,2011-04-08,,,Gonabad (Iran),گناباد,Iran,ایران,Rasa TV reports on continuous suppression of Gonabad dervishes including demolition of a religious gathering place of theirs.,گزارش تلویزیون رسا به برخورد پیوسته حکومت با دراویش گنابادی از جمله تخریب یک حسینیه آنان می,Rasa TV / Suppression,سرکوب / تلویزیون رسا,,,RASA TV report ,گزارش تلویزیون رسا,moving image,Television programs,"34.3396, 58.7030"
rasatv3_167.mp4,۱۳۹۰/۰۲/۱۱,5/1/11,2011-05-01,,,Tehran (Iran),تهران,Iran,ایران,Rasa TV reports on the status of laborers and labor rights in Iran on international Labor Day.,گزارش تلویزیون رسا به وضعیت کارگران و حقوق آنان در ایران در روز جهانی,Rasa TV / Labor Rights / Labor Day,روز کارگر / حقوق کارگر / تلویزیون رسا,,,RASA TV report ,گزارش تلویزیون رسا,moving image,Television programs,"35.69439, 51.42151"
rasatv3_168.mp4,۱۳۹۰/۰۱/۲۳,4/12/11,2011-04-12,,,Tehran (Iran),تهران,Iran,ایران,"Rasa TV reports on political affairs, and life of Yadollah Sahabi one of the founders of Freedom movement. ",گزارش تلویزیون رسا به اقدامات سیاسی و زندگی,Rasa TV / Freedom Movement,نهضت آزادی / تلویزیون رسا,Yadollah Sahabi,یدالله سحابی,RASA TV report ,گزارش تلویزیون رسا,moving image,Television programs,"35.69439, 51.42151"
rasatv3_169.mp4,۱۳۹۰/۰۲/۰۹,4/29/11,2011-04-29,,,Tehran (Iran),تهران,Iran,ایران,Rasa TV reports on support Army of the Guardians of the Islamic Revolution had for Mahmoud Ahmadinejad during presidential elections and their respective beneficial relationship. ,گزارش تلویزیون رسا به حمایت سپاه پاسداران انقلاب اسلامی از محمود احمدی,Rasa TV / Islamic Revolutionary Guard Corps / 2009 Elections, انتخابات ۱۳۸۸ / سپاه پاسداران انقلاب اسلامی / تلویزیون رسا,Mahmoud Ahmadinejad, محمود احمدی,RASA TV report ,گزارش تلویزیون رسا,moving image,Television programs,"35.69439, 51.42151"
rasatv3_170.mp4,۱۳۹۰/۰۲/۰۵,4/25/11,2011-04-25,,,Tehran (Iran),تهران,Iran,ایران,Rasa TV reports on economic and political activities of Army of the Guardians of the Islamic Revolution including construction after Iran and Iraq war and suppressing the reformists. ,گزارش تلویزیون رسا به فعالیتهای سیاسی و اقتصادی سپاه پاسداران انقلاب اسلامی از جمله سازندگی بعد از جنگ ایران و عراق و مهار کردن اصلاح طلبان می,Rasa TV / Islamic Revolutionary Guard Corps,سپاه پاسداران انقلاب اسلامی / تلویزیون رسا,,,RASA TV report ,گزارش تلویزیون رسا,moving image,Television programs,"35.69439, 51.42151"
rasatv3_171.mp4,۱۳۹۰/۰۲/۰۳,4/23/11,2011-04-23,,,Tehran (Iran),تهران,Iran,ایران,"Rasa TV reports on the creation, proceedings, path, and impacts of the Army of the Guardians of the Islamic revolution during first ten years of the revolution. ",گزارش تلویزیون رسا به پیدایش، روند، خطّ مشی، و تاثیرات سپاه پاسداران انقلاب اسلامی در ده سال اول انقلاب می,Rasa TV / Islamic Revolutionary Guard Corps,سپاه پاسداران انقلاب اسلامی / تلویزیون رسا,,,RASA TV report ,گزارش تلویزیون رسا,moving image,Television programs,"35.69439, 51.42151"
rasatv3_172.mp4,۱۳۹۰/۰۳/۱۰,5/31/11,2011-05-31,,,Tehran (Iran),تهران,Iran,ایران,"Rasa TV reports on personal and political life of Ezzatollah Sahabi, who was appointed a member of the central committee of Freedom movement. ",گزارش تلویزیون رسا به زندگی,Rasa TV / Freedom Movement,نهضت آزادی / تلویزیون رسا,Ezzatollah Sahabi,عزت,RASA TV report ,گزارش تلویزیون رسا,moving image,Television programs,"35.69439, 51.42151"
rasatv3_173.mp4,۱۳۹۰/۰۲/۲۸,5/18/11,2011-05-18,,,Tehran (Iran),تهران,Iran,ایران,Rasa TV reports on the Freedom movement from its through its fiftieth anniversary noting that the Freedom movement whether before or after the revolution has been in the opposition of the ruling regime. ,گزارش تلویزیون رسا به نهضت آزادی در طی,Rasa TV / Freedom Movement ,نهضت آزادی / تلویزیون رسا,,,RASA TV report ,گزارش تلویزیون رسا,moving image,Television programs,"35.69439, 51.42151"
rasatv3_174.mp4,۱۳۹۰/۰۹/۱۶,12/7/11,2011-12-07,,,Tehran (Iran),تهران,Iran,ایران,"Rasa TV reports on the arrest of Majid Tavakoli, student activist, on its second anniversary on student day. ",گزارش تلویزیون رسا به دستگیری مجید توکلی، دانشجو فعال سیاسی، در دومین سالگرد آن,Rasa TV / Prisoner of Conscience / Student Movement,جنبش دانشجویی / زندانی عقیدتی,Majid Tavakoli,مجید توکلی,RASA TV report ,گزارش تلویزیون رسا,moving image,Television programs,"35.69439, 51.42151"
rasatv3_175.mp4,۱۳۸۹/۰۶/۲۱,9/12/10,2010-09-12,,,Tehran (Iran),تهران,Iran,ایران,Rasa TV reports on dismissals and forced retirements of several university professors throughout the country. ,گزارش تلویزیون رسا به اخراج و بازنشستگی اجباری تعدادی از استادان دانشگاه,Rasa TV / Student Movement / Student Rights,حقوق دانشجویی / جنبش دانشجویی / تلویزیون رسا,,,RASA TV report ,گزارش تلویزیون رسا,moving image,Television programs,"35.69439, 51.42151"
rasatv3_176.mp4,۱۳۸۹/۰۹/۰۱,11/22/10,2010-11-22,,,Tehran (Iran),تهران,Iran,ایران,"Rasa TV discusses the concept of a ruler, responsibilities, and his relationship with the citizens. ",گزارش تلویزیون رسا به موضوع حاکم، مسولیت ها، و رابطهٔ وی با مردم می,Rasa TV / Supreme Leadership,ولایت فقیه / تلویزیون رسا,,,RASA TV report ,گزارش تلویزیون رسا,moving image,Television programs,"35.69439, 51.42151"
rasatv3_177.mp4,۱۳۸۹/۰۶/۱۷,9/8/10,2010-09-08,,,Tehran (Iran),تهران,Iran,ایران,Rasa TV reports on the fourth and fifth development program by Mahmoud Ahmadinejad’s government. ,گزارش تلویزیون رسا به برنامه,Rasa TV / Fifth Development Program / Economy, اقتصاد / برنامه,Mahmoud Ahmadinejad, محمود احمدی,RASA TV report ,گزارش تلویزیون رسا,moving image,Television programs,"35.69439, 51.42151"
rasatv3_178.mp4,۱۳۸۹/۰۶/۲۰,9/11/10,2010-09-11,,,Tehran (Iran),تهران,Iran,ایران,Rasa TV reports on the increase of Tehran Stock Exchange index and crisis in various economic fields in the country. ,گزارش تلویزیون رسا به افزایش شاخص بازار بورس تهران و بحران در شاخه,Rasa TV / Tehran Stock Exchange / Economy,اقتصاد / بازار بورس تهران / تلویزیون رسا,,,RASA TV report ,گزارش تلویزیون رسا,moving image,Television programs,"35.69439, 51.42151"
rasatv3_179.mp4,۱۳۸۹/۰۸/۰۱,10/23/10,2010-10-23,,,Tehran (Iran),تهران,Iran,ایران,"Rasa TV reports on accusations regarding the Green movement made by Heydar Moslehi, officer of the ministry of intelligence. ",گزارش تلویزیون رسا به ادعاهای حیدر مصلحی متصدی وزارت اطّلاعات پیرامون جنبش سبز می,Rasa TV / Green movement,   جنبش سبز / تلویزیون رسا,Heydar Moslehi,حیدر مصلحی,RASA TV report ,گزارش تلویزیون رسا,moving image,Television programs,"35.69439, 51.42151"
rasatv3_180.mp4,۱۳۸۹/۰۸/۱۰,11/1/10,2010-11-01,,,Tehran (Iran),تهران,Iran,ایران,"Rasa TV reports on the general concept of power, its appropriate use, and the correlation between power and freedom. ",گزارش تلویزیون رسا به طور کلی,Rasa TV / Supreme Leadership,ولایت فقیه / تلویزیون رسا,,,RASA TV report ,گزارش تلویزیون رسا,moving image,Television programs,"35.69439, 51.42151"
rasatv3_181.mp4,۱۳۸۹/۰۹/۱۰,12/1/10,2010-12-01,,,Tehran (Iran),تهران,Iran,ایران,Rasa TV reports on the immigration of the talented and scholars. ,گزارش تلویزیون رسا به مسٔله فرار مغزها می,Rasa TV / Suppression / Islamic Republic,جمهوری اسلامی / سرکوب / تلویزیون رسا,,,RASA TV report ,گزارش تلویزیون رسا,moving image,Television programs,"35.69439, 51.42151"
rasatv3_182.mp4,۱۳۸۹/۰۸/۱۱,11/2/10,2010-11-02,,,Tehran (Iran),تهران,Iran,ایران,"Rasa TV reports on statements of Mehdi Karroubi regarding the Green movement in his meeting with the families of Ali Jamali and Hassan Asadi Zeidabadi, two political prisoners. ",گزارش تلویزیون رسا به سخنان مهدی کروبی پیرامون جنبش سبز در ملاقات وی با خانواده,Rasa TV / Prisoner of Conscience,زندانی عقیدتی,Mehdi Karroubi / Ali Jamali / Hassan Asadi Zeidabadi,حسن اسدی زیدآبادی / علی,RASA TV report ,گزارش تلویزیون رسا,moving image,Television programs,"35.69439, 51.42151"
rasatv3_183.mp4,۱۳۸۹/۰۸/۱۲,11/3/10,2010-11-03,,,Tehran (Iran),تهران,Iran,ایران,Rasa TV reports on the bill of the fifth development program presented to the parliament. ,گزارش تلویزیون رسا به لایحه برنامهٔ پنجم توسعه که به مجلس ارائه شده می,Rasa TV / Fifth Development Program / Economy, اقتصاد / برنامه,,,RASA TV report ,گزارش تلویزیون رسا,moving image,Television programs,"35.69439, 51.42151"
rasatv3_184.mp4,۱۳۸۹/۰۶/۱۵,9/6/10,2010-09-06,,,Tehran (Iran),تهران,Iran,ایران,"Rasa TV reports on the dismissals of several University presidents by Kamran Daneshjoo, minister of education, and the regulations imposed on admittance to social sciences majors. ",گزارش تلویزیون رسا به اخراج تعدادی از رؤسای دانشگاه,Rasa TV / Student Rights / Suppression / Student Movement,جنبش دانشجویی / سرکوب / حقوق دانشجویی / تلویزیون رسا,Kamran Daneshjoo,کامران دانشجو,RASA TV report ,گزارش تلویزیون رسا,moving image,Television programs,"35.69439, 51.42151"
rasatv3_185.mp4,۱۳۸۹/۰۷/۱۴,10/6/10,2010-10-06,,,Tehran (Iran),تهران,Iran,ایران,Rasa TV reports on the subsidy programs of Mahmoud Ahmadinejad’s government. ,گزارش تلویزیون رسا به برنامه,Rasa TV / Subsidy  ,  یارانه,Mahmoud Ahmadinejad,محمود احمدی,RASA TV report ,گزارش تلویزیون رسا,moving image,Television programs,"35.69439, 51.42151"
rasatv3_186.mp4,۱۳۸۹/۰۸/۱۵,11/6/10,2010-11-06,,,Tehran (Iran),تهران,Iran,ایران,Rasa TV reports on the financial and business activities of the Army of the Guardians of the Islamic Revolution. ,گزارش تلویزیون رسا به فعالیت,Rasa TV / Islamic Revolutionary Guard Corps / Islamic Republic / Economy,اقتصاد / جمهوری اسلامی / سپاه پاسداران انقلاب اسلامی / تلویزیون رسا,,,RASA TV report ,گزارش تلویزیون رسا,moving image,Television programs,"35.69439, 51.42151"
rasatv3_187.mp4,۱۳۸۹/۰۸/۱۶,11/7/10,2010-11-07,,,Tehran (Iran),تهران,Iran,ایران,Rasa TV reports on statements of Mir Hossein Mousavi on social schism.,گزارش تلویزیون رسا به سخنان میر حسین موسوی پیرامون گسست اجتماعی می,Rasa TV / Green Movement / Social Schism / Suppression / Islamic Republic,جمهوری اسلامی / سرکوب / گسست اجتماعی / جنبش سبز / تلویزیون رسا,Mir-Hossein Mousavi,میر حسین موسوی,RASA TV report ,گزارش تلویزیون رسا,moving image,Television programs,"35.69439, 51.42151"
rasatv3_188.mp4,۱۳۸۹/۰۸/۱۷,11/8/10,2010-11-08,,,Iranshahr (Iran),ایرانشهر,Iran,ایران,Rasa TV reports on the petroleum pipeline extended to Iranshahr to be exported to Pakistan. ,گزارش تلویزیون رسا به خط لوله نفتی,Rasa TV / Petroleum,نفت / تلویزیون رسا ,,,RASA TV report ,گزارش تلویزیون رسا,moving image,Television programs,"27.2012, 60.6866"
rasatv3_189.mp4,۱۳۸۹/۰۷/۱۷,10/9/10,2010-10-09,,,Tehran (Iran),تهران,Iran,ایران,Rasa TV reports on the actions that were taken to terminate the reformist Participation party. ,گزارش تلویزیون رسا به اقداماتی که جهت انحلال حزب اصلاح طلب مشارکت انجام شده می,Rasa TV / Participation Party / Reform,اصلاحات / حزب مشارکت / تلویزیون رسا,,,RASA TV report ,گزارش تلویزیون رسا,moving image,Television programs,"35.69439, 51.42151"
rasatv3_190.mp4,۱۳۸۹/۰۸/۱۸,11/9/10,2010-11-09,,,Tehran (Iran),تهران,Iran,ایران,Rasa TV reports on the controversies between universities and the government. ,گزارش تلویزیون رسا به مخالفت,Rasa TV / Student Rights / Suppression / Student Movement,جنبش دانشجویی / سرکوب / حقوق دانشجویی / تلویزیون رسا,,,RASA TV report ,گزارش تلویزیون رسا,moving image,Television programs,"35.69439, 51.42151"
rasatv3_191.mp4,۱۳۸۹/۰۷/۱۸,10/10/10,2010-10-10,,,Sistan and Baluchestan (Iran),سیستان و بلوچستان,Iran,ایران,Rasa TV reports on insecurities inside and at the borders specifically the province of Sistan and Baluchestan and the bomb attack in the city of Mahabad. ,گزارش تلویزیون رسا به ناامنی,Rasa TV / Bomb Attack / Mahabad , مهاباد / بمب گذاری / تلویزیون رسا,,,RASA TV report ,گزارش تلویزیون رسا,moving image,Television programs,"27.5300, 60.5821"
rasatv3_192.mp4,۱۳۸۹/۰۸/۱۹,11/10/10,2010-11-10,,,Tehran (Iran),تهران,Iran,ایران,Rasa TV reports on the sanctions imposed on Iran.,گزارش تلویزیون رسا به تحریمهای اتخاذ شده بر ایران می,Rasa TV / sanction / Economy,اقتصاد / تحریم / تلویزیون رسا,,,RASA TV report ,گزارش تلویزیون رسا,moving image,Television programs,"35.69439, 51.42151"
rasatv3_193.mp4,۱۳۸۹/۰۷/۱۹,10/11/10,2010-10-11,,,Tehran (Iran),تهران,Iran,ایران,Rasa TV reports on the controversial ceremony at Iran Cinema House in Tehran and speech of Asghar Farhadi at the meeting.,گزارش تلویزیون رسا به جشن بحث برانگیز در خانه سینما ایران در تهران و سخنان اصغر فرهادی در آن می,Rasa TV / Artistic Freedom / Iran Cinema House,خانه سینما ایران / آزادی هنری / تلویزیون رسا,Asghar Farhadi,اصغر فرهادی,RASA TV report ,گزارش تلویزیون رسا,moving image,Television programs,"35.69439, 51.42151"
rasatv3_194.mp4,۱۳۸۹/۰۸/۰۲,10/24/10,2010-10-24,,,Tehran (Iran),تهران,Iran,ایران,Rasa TV reports on the increase of import and its impacts during the presidency of Mahmoud Ahmadinejad.,گزارش تلویزیون رسا به افزایش واردات و تاثیرات آن,Rasa TV / Economy,اقتصاد / تلویزیون رسا,Mahmoud Ahmadinejad,محمود احمدی,RASA TV report ,گزارش تلویزیون رسا,moving image,Television programs,"35.69439, 51.42151"
rasatv3_195.mp4,۱۳۸۹/۰۹/۰۲,1/22/10,2010-01-22,,,Tehran (Iran),تهران,Iran,ایران,"Rasa TV reports on Ayatollah Morteza Motahhari’s statements regarding freedom, independence, politics, and Islam. ",گزارش تلویزیون رسا به سخنان آیت,Rasa TV / Clergy,روحانیت / تلویزیون رسا,Morteza Motahhari,مرتضی,RASA TV report ,گزارش تلویزیون رسا,moving image,Television programs,"35.69439, 51.42151"
rasatv3_196.mp4,۱۳۸۹/۰۷/۲۰,10/12/10,2010-10-12,,,Tehran (Iran),تهران,Iran,ایران,Rasa TV reports on the petroleum industry.,گزارش تلویزیون رسا به صنعت نفت می,Rasa TV / Petroleum / Economy,اقتصاد / نفت / تلویزیون رسا,,,RASA TV report ,گزارش تلویزیون رسا,moving image,Television programs,"35.69439, 51.42151"
rasatv3_197.mp4,۱۳۸۹/۰۸/۲۲,11/13/10,2010-11-13,,,Tehran (Iran),تهران,Iran,ایران,Rasa TV reports on financial fraud and how to prevent it with respect to finances of Mahmoud Ahmadinejad’s government. ,گزارش تلویزیون رسا به فساد مالی,Rasa TV / Financial Fraud / Economy ,اقتصاد / فساد مالی,Mahmoud Ahmadinejad,محمود احمدی,RASA TV report ,گزارش تلویزیون رسا,moving image,Television programs,"35.69439, 51.42151"
rasatv3_198.mp4,۱۳۸۹/۰۶/۲۲,9/13/10,2010-09-13,,,Tehran (Iran),تهران,Iran,ایران,Rasa TV reports on pressure groups and their actions. ,گزارش تلویزیون رسا به گروه,Rasa TV / Pressure Group / Police Brutality / Suppression / Islamic Republic,جمهوری اسلامی / سرکوب / خشونت پلیس / گروه,,,RASA TV report ,گزارش تلویزیون رسا,moving image,Television programs,"35.69439, 51.42151"
rasatv3_199.mp4,۱۳۸۹/۰۸/۲۳,11/14/10,2010-11-14,,,Tehran (Iran),تهران,Iran,ایران,"Rasa TV reports on soft war and the budget, organizations, and actions that has been dedicated to it. ",گزارش تلویزیون رسا به جنگ نرم و بودجه، سازمانها، و اقداماتی که نسبت به آن,Rasa TV / Soft War / Islamic Republic,جمهوری اسلامی / جنگ نرم / تلویزیون رسا,,,RASA TV report ,گزارش تلویزیون رسا,moving image,Television programs,"35.69439, 51.42151"
rasatv3_200.mp4,۱۳۸۹/۰۶/۲۱,9/12/10,2010-09-12,,,Ankara (Turkey),آنکارا,Turkey,ترکیه,Rasa TV reports on the referendum on Turkish constitution. ,گزارش تلویزیون رسا به همه پرسی,Rasa TV / Turkish Constitution / International Politics,سیاست بین,,,RASA TV report ,گزارش تلویزیون رسا,moving image,Television programs,"39.9334, 32.8597"
rasatv3_201.mp4,۱۳۸۹/۰۶/۲۴,9/15/10,2010-09-15,,,Tehran (Iran),تهران,Iran,ایران,Rasa TV reports on statements of Mir Hossein Mousavi on social schism.,گزارش تلویزیون رسا به سخنان میر حسین موسوی پیرامون گسست اجتماعی می,Rasa TV / Green Movement / Social Schism,گسست اجتماعی / جنبش سبز / تلویزیون رسا,Mir-Hossein Mousavi,میر حسین موسوی,RASA TV report ,گزارش تلویزیون رسا,moving image,Television programs,"35.69439, 51.42151"
rasatv3_202.mp4,۱۳۸۹/۰۷/۲۴,10/16/10,2010-10-16,,,Tehran (Iran),تهران,Iran,ایران,"Rasa TV reports on citizens’ daily lives dealing with inflation, scarcity, subsidy programs, and other economic issues. ",گزارش تلویزیون رسا به زندگی,Rasa TV / Economy / Subsidy , یارانه / اقتصاد / تلویزیون رسا,,,RASA TV report ,گزارش تلویزیون رسا,moving image,Television programs,"35.69439, 51.42151"
rasatv3_203.mp4,۱۳۸۹/۰۸/۲۵,11/16/10,2010-11-16,,,Tehran (Iran),تهران,Iran,ایران,Rasa TV reports on government’s influence on social issues and civil rights. ,گزارش تلویزیون رسا به تاثیر دولت بر مسائل اجتماعی و حقوق شهروندی می,Rasa TV / Civil Rights ,حقوق شهروندی / تلویزیون رسا,,,RASA TV report ,گزارش تلویزیون رسا,moving image,Television programs,"35.69439, 51.42151"
rasatv3_204.mp4,۱۳۸۹/۰۸/۲۶,11/17/10,2010-11-17,,,Tehran (Iran),تهران,Iran,ایران,Rasa TV reports on discrimination and civil rights issues. ,گزارش تلویزیون رسا به مسائل تبعیض و حقوق شهروندی می,Rasa TV / Discrimination / Civil Rights,حقوق شهروندی / تبعیض / تلویزیون رسا,,,RASA TV report ,گزارش تلویزیون رسا,moving image,Television programs,"35.69439, 51.42151"
rasatv3_205.mp4,۱۳۸۹/۰۶/۲۷,9/18/10,2010-09-18,,,Tehran (Iran),تهران,Iran,ایران,Rasa TV reports on statements published by a group of clergymen regarding events following the 2009 presidential election in response to statements of Sardar Moshfegh.,گزارش تلویزیون رسا به سخنان مجمع روحانیون مبارز در رابطه با اتفاقات بعد از انتخابات ۱۳۸۸ در جواب به سخنان سردار مشفق می,Rasa TV / Association of Combatant Clerics,  مجمع روحانیون مبارز / تلویزیون رسا,Sardar Moshfegh / Abdollah Zeighami,عبدالله ضیغمی / سردار مشفق,RASA TV report ,گزارش تلویزیون رسا,moving image,Television programs,"35.69439, 51.42151"
rasatv3_206.mp4,۱۳۸۹/۰۷/۲۷,10/19/10,2010-10-19,,,Tehran (Iran),تهران,Iran,ایران,Rasa TV reports impact of subsidy programs on economic and social issues. ,گزارش تلویزیون رسا به تاثیر برنامه,Rasa TV / Subsidy / Economy,اقتصاد / یارانه / تلویزیون رسا,,,RASA TV report ,گزارش تلویزیون رسا,moving image,Television programs,"35.69439, 51.42151"
rasatv3_207.mp4,۱۳۸۹/۰۶/۲۸,9/19/10,2010-09-19,,,Tehran (Iran),تهران,Iran,ایران,Rasa TV reports on statements published by a group of clergymen concerning facts and allegations towards officials in the body of the government in response to actions of Sardar Moshfegh. ,گزارش تلویزیون رسا به سخنان گروهی از روحانیون پیرامون واقعیات و اتهامات نسبت داده شده به برخی,Rasa TV / Association of Combatant Clerics,  مجمع روحانیون مبارز / تلویزیون رسا,Sardar Moshfegh / Abdollah Zeighami,عبدالله ضیغمی / سردار مشفق,RASA TV report ,گزارش تلویزیون رسا,moving image,Television programs,"35.69439, 51.42151"
rasatv3_208.mp4,۱۳۸۹/۰۷/۲۸,10/20/10,2010-10-20,,,Tehran (Iran),تهران,Iran,ایران,Rasa TV reports on population control and government’s programs for it. ,گزارش تلویزیون رسا به کنترل جمعیت و برنامه,Rasa TV / Population Control,کنترل جمعیت / تلویزیون رسا,,,RASA TV report ,گزارش تلویزیون رسا,moving image,Television programs,"35.69439, 51.42151"
rasatv3_209.mp4,۱۳۸۹/۰۸/۲۹,11/20/10,2010-11-20,,,Tehran (Iran),تهران,Iran,ایران,Rasa TV video reports on the role of religion in society.,گزارش تلویزیون رسا به نقش دین در جامعه می,Rasa TV / Religion,دین / تلویزیون رسا,,,RASA TV report ,گزارش تلویزیون رسا,moving image,Television programs,"35.69439, 51.42151"
rasatv3_210.mp4,۱۳۸۹/۰۶/۲۹,9/20/10,2010-09-20,,,Tehran (Iran),تهران,Iran,ایران,"Rasa TV reports on few of the High-rank reformists including Akbar Hashemi Rafsanjani, Hassan Khomeini, and Mir Hossein Mousavi.",گزارش تلویزیون رسا به چند چهره از مقامات اصلاح طلب شامل اکبر هاشمی,Rasa TV / Reform,اصلاحات / تلویزیون رسا ,Akbar Hashemi Rafsanjani / Hassan Khomeini / Mir-Hossein Mousavi,میر حسین موسوی / حسن خمینی / اکبر هاشمی,RASA TV report ,گزارش تلویزیون رسا,moving image,Television programs,"35.69439, 51.42151"
rasatv3_211.mp4,۱۳۸۹/۰۸/۰۳,10/25/10,2010-10-25,,,Tehran (Iran),تهران,Iran,ایران,Rasa TV reports on issues of cash and non-cash subsidies and their correlation with the economy. ,گزارش تلویزیون رسا به مسائل یارانه,Rasa TV / Economy / Subsidy , یارانه / اقتصاد / تلویزیون رسا,,,RASA TV report ,گزارش تلویزیون رسا,moving image,Television programs,"35.69439, 51.42151"
