filename,Date (Farsi),Date (Gregorian),Date (Normalized),Place (English),Place (Farsi),City (English-LCSH),City (Farsi),Country (English),Country (Farsi),Description (English),Description (Farsi),Keywords/Chants/Slogans (English),Keywords/Chants/Slogans (Farsi),Names (English),Names (Farsi),Title (English),Title (Farsi),Physical Type,Genre (English),"Lat, Lon"
rasatv2_123.mp4,۱۳۸۹/۰۷/۰۴,9/26/10,2010-09-26,,,Tehran ,تهران,Iran,ایران,"This is a RASA TV interview with Mohammad Sharif regarding the poor health condition of Mohsen Mirdamadi, head of the Islamic Iran Participation Front, in prison.  ",این ویدیو به مصاحبه تلویزیون رسا با محمد شریف، پیرامون وضعیت بد سلامت محسن میردامادی، دبیر کلّ جبهه مشارکت ایران اسلامی، در زندان اختصاص داده شده است.,RASA TV,تلویزیون رسا,Mohammad Sharif / Mohsen Mirdamadi,محمد شریف / محسن میردامادی,RASA TV interview with Mohammad Sharif,مصاحبه تلویزیون رسا با محمد شریف,moving image,Television programs / Interviews,"35.69439, 51.42151"
rasatv2_124.mp4,۱۳۸۹/۰۶/۰۹,1/10/10,2010-01-10,,,Tehran ,تهران,Iran,ایران,This is a RASA TV interview with Saeid Razavi regarding the increasing pressure of the Iranian government on the university students.,این ویدیو به مصاحبه تلویزیون رسا با سعید رضوی فقیه پیرامون فشار افزاینده دولت ایران بر روی دانشجویان اختصاص داده شده است.,RASA TV,تلویزیون رسا,Saeid Razavi Faqih,سعید رضوی فقیه,RASA TV interview with Saeid Razavi Faqih,مصاحبه تلویزیون رسا با سعید رضوی فقیه,moving image,Television programs / Interviews,"35.69439, 51.42151"
rasatv2_125.mp4,۱۳۸۹/۰۹/۱۸,1/8/11,2011-01-08,,,Tehran ,تهران,Iran,ایران,"This is a RASA TV interview with Efat Khatibi, the wife of Mohsen Safayi Farahani, regarding the health condition of Mohsen in prison. ",این ویدیو به مصاحبه تلویزیون رسا با عفت خطیبی، همسر محسن صفایی، پیرامون وضعیت صفایی در زندان اختصاص دارد.,RASA TV,تلویزیون رسا,Effat Khatibi / Mohsen Safaei Farahani,عفت خطیبی / محسن صفایی فراهانی,RASA TV interview with Efat Khatibi,مصاحبه تلویزیون رسا با عفت خطیبی,moving image,Television programs / Interviews,"35.69439, 51.42151"
rasatv2_126.mp4,۱۳۸۹/۱۱/۲۵,2/14/11,2011-02-14,,,Tehran ,تهران,Iran,ایران,"This is a RASA TV interview with Ali, an eyewitness to the massive public protest on February 14, 2011",این ویدیو به مصاحبه تلویزیون رسا با علی شاهد عینی به تظاهرات ۲۵ بهمن ۸۹ اختصاص دارد.,RASA TV,تلویزیون رسا,,,RASA TV interview with Ali,مصاحبه تلویزیون رسا با علی,moving image,Television programs / Interviews,"35.69439, 51.42151"
rasatv2_127.mp4,۱۳۸۹/۱۱/۲۷,2/16/11,2011-02-16,,,Tehran ,تهران,Iran,ایران,This is a RASA TV interview with an anonymous eyewitness to the use of violence by security forces at the funeral of Sane Jaleh.,این ویدیو به مصاحبه تلویزیون رسا با یک شاهد عینی به اعمال خشونت توسط نیروهای امنیتی در مراسم خاکسپاری صانع ژاله، اختصاص داده شده است.,RASA TV,تلویزیون رسا,Sane Jaleh,صانع ژاله,RASA TV interview with an anonymous eyewitness,مصاحبه تلویزیون رسا با یک شاهد عینی,moving image,Television programs / Interviews,"35.69439, 51.42151"
rasatv2_128.mp4,۱۳۸۹/۰۸/۰۸,30/10/2010,30/10/2010,,,Boston,بوستون,United States of America,ایالت متحده آمریکا,This is a RASA TV interview with Fatemeh Haghighatjoo regarding the Islamization of the universities in Iran.,این ویدیو به مصاحبه تلویزیون رسا با فاطمه حقیقت جو پیرامون اسلامی کردن دانشگاها در ایران اختصاص داده شده است.,RASA TV,تلویزیون رسا,Fatemeh Haghighatjoo,فاطمه حقیقتجو,RASA TV interview with Fatemeh Haghighatjoo,مصاحبه تلویزیون رسا با فاطمه حقیقت جو,moving image,Television programs / Interviews,"42.3601, 71.0589"
rasatv2_129.mp4,۱۳۸۹/۰۴/۱۰,7/1/11,2011-07-01,,,Oslo,اسلو,Norway,نروژ,"This is a RASA TV interview with Farzad farhangian, a former Iranian diplomat, regarding the recent ministerial changes in Ahmadinejad’s cabinet. ",این ویدیو به مصاحبه تلویزیون رسا با فرزاد فرهنگیان، دیپلمات سابق ایرانی پیرامون تغییرات در کابینه ی احمدینژاد اختصاص دارد.,RASA TV,تلویزیون رسا,Farzad Farhangian / Mahmoud Ahmadinejad,فرزاد فرهنگیان / محمود احمدینژاد,RASA TV interview with an Farzad Farhangian,مصاحبه تلویزیون رسا با فرزاد فرهنگیان,moving image,Television programs / Interviews,"59.9139, 10.7522"
rasatv2_130.mp4,۱۳۸۹/۰۹/۲۵,12/16/10,2010-12-16,,,Oslo,اسلو,Norway,نروژ,"This is a RASA TV interview with Farzad farhangian, a former Iranian diplomat, regarding the dismissal of the Foreign Minister Manouchehr Mottaki by President Ahmadinejad. ",این ویدیو به مصاحبه تلویزیون رسا با فرزاد فرهنگیان، دیپلمات سابق ایرانی، پیرامون اخراج وزیر پیشین خارجه منوچهر متکی توسط احمدینژاد اختصاص دارد.,RASA TV,تلویزیون رسا,Farzad Farhangian / Mahmoud Ahmadinejad / Manouchehr Mottaki,فرزاد فرهنگیان / محمود احمدینژاد / منوچهر متکی,RASA TV interview with an Farzad Farhangian,مصاحبه تلویزیون رسا با فرزاد فرهنگیان,moving image,Television programs / Interviews,"59.9139, 10.7522"
rasatv2_131.mp4,۱۳۸۹/۱۰/۰۳,12/24/10,2010-12-24,,,Oslo,اسلو,Norway,نروژ,"This is a RASA TV interview with Farzad farhangian, a former Iranian diplomat, regarding the latest round of nuclear talks between the 5+1 countries and Iran in Istanbul. ",این ویدیو به مصاحبه تلویزیون رسا با فرزاد فرهنگیان، دیپلمات سابق ایرانی، پیرامون دور آخر مذاکرات هسته ای میان گروه ۵+۱ و ایران در استانبول اختصاص دارد.,RASA TV,تلویزیون رسا,Farzad Farhangian,فرزاد فرهنگیان,RASA TV interview with an Farzad Farhangian,مصاحبه تلویزیون رسا با فرزاد فرهنگیان,moving image,Television programs / Interviews,"59.9139, 10.7522"
rasatv2_132.mp4,۱۳۸۹/۱۰/۰۴,12/25/10,2010-12-25,,,Oslo,اسلو,Norway,نروژ,"This is a RASA TV interview with Farzad farhangian, a former Iranian diplomat, regarding the promotion of lies and distortion of facts in the Ahmadinejad’s administration.",این ویدیو به مصاحبه تلویزیون رسا با فرزاد فرهنگیان، دیپلمات سابق ایرانی پیرامون ریاکاری و دروغ در ریاست جمهوری احمدینژاد اختصاص دارد.,RASA TV,تلویزیون رسا,Farzad Farhangian / Mahmoud Ahmadinejad,فرزاد فرهنگیان / محمود احمدینژاد,RASA TV interview with an Farzad Farhangian,مصاحبه تلویزیون رسا با فرزاد فرهنگیان,moving image,Television programs / Interviews,"59.9139, 10.7522"
rasatv2_133.mp4,۱۳۸۹/۰۶/۱۸,9/9/10,2010-09-09,,,Tehran ,تهران,Iran,ایران,"This is a RASA TV interview with Tahereh Taleghani, daughter of Ayatollah Taleghani, regarding the Iranian government preventing a Remembrance ceremony for Ayatollah Taleghani to take place. ",این ویدیو به مصاحبه تلویزیون رسا با طاهره طالقانی، دختر آیت الله طالقانی، پیرامون اقدامات دولت در جلوگیری از برگزاری مراسم یادبود برای طالقانی اختصاص دارد.,RASA TV,تلویزیون رسا,Tahereh Taleghani / Mahmoud Taleghani,طاهره طالقانی / محمود طالقانی,RASA TV interview with Tahereh Taleghani,مصاحبه تلویزیون رسا با طاهره طالقانی,moving image,Television programs / Interviews,"35.69439, 51.42151"
rasatv2_134.mp4,۱۳۸۹/۱۰/۲۴,14/1/2011,14/1/2011,,,Tehran ,تهران,Iran,ایران,"This is a RASA TV interview with Afsharian, mother of Nazanin Khosravani, regarding Nazanin's case and court trial. ",این ویدیو به مصاحبه تلویزیون رسا با افشاریان، مادر نازنین خسروانی، پیرامون دادگاه و پرونده نازنین اختصاص داده شده است.,RASA TV,تلویزیون رسا,Nazanin Khosravani,نازنین خسروانی,RASA TV interview with Afsharian,مصاحبه تلویزیون رسا با افشاریان,moving image,Television programs / Interviews,"35.69439, 51.42151"
rasatv2_135.mp4,۱۳۸۹/۰۶/۱۹,9/11/10,2010-09-11,,,Tehran ,تهران,Iran,ایران,This is a RASA TV interview with Mohammad Sharif regarding the poor health condition of Mohsen Safaei Farahani in prison.  ,این ویدیو به مصاحبه تلویزیون رسا با محمد شریف، پیرامون وضعیت بد سلامت محسن صفایی فراهانی در زندان اختصاص دارد.,RASA TV,تلویزیون رسا,Mohsen Safaei Farahani / Mohammad Sharif,محسن صفایی فراهانی / محمد شریف,RASA TV interview with Mohammad Sharif,مصاحبه تلویزیون رسا با محمد شریف,moving image,Television programs / Interviews,"35.69439, 51.42151"
rasatv2_136.mp4,۱۳۸۹/۱۱/۱۱,1/31/11,2011-01-31,,,Amsterdam,آمستردام,Netherland,هلند,This is a RASA TV interview with Moahmmad-Reza Eskandari regarding the tensions between Iran and Netherlands after the execution the Iranian-Dutch citizen Zahra Bahrami.,این ویدیو به مصاحبه تلویزیون رسا با محمدرضا اسکندری پیرامون تنش ها بین ایران و هلند پس از اعدام زهرا بهرامی شهروند ایرانی هلندی اختصاص دارد.,RASA TV,تلویزیون رسا,Mohammad Reza Eskandari / Zahra Bahrami,محمد رضا اسکندری / زهرا بهرامی,RASA TV interview with Mohammad-Reza Eskandari,مصاحبه تلویزیون رسا با محمدرضا اسکندری,moving image,Television programs / Interviews,"52.3702, 4.8952"
rasatv2_137.mp4,۱۳۸۹/۱۰/۱۷,1/17/10,2010-01-17,,,Rome,رم,Itay,ایتالیا,This is a RASA TV interview with Mostafa Khosravi regarding the Tunisia’s president stepping down and fleeing the country.,این ویدیو به مصاحبه تلویزیون رسا با مصطفی خسروی پیرامون فرار رئیس جمهور تونس از این کشور اختصاص داده شده است.,RASA TV,تلویزیون رسا,Mostafa Khosravi,مصطفی خسروی,RASA TV interview with Mostafa Khosravi,مصاحبه تلویزیون رسا با مصطفی خسروی,moving image,Television programs / Interviews,"41.9028, 12.4964"
rasatv2_138.mp4,۱۳۸۹/۱۰/۰۸,12/29/10,2010-12-29,,,Tehran,تهران,Iran,ایران,"This is a RASA TV interview with Monireh Baghi regarding the arrest of her husband, Ali Maghami. ",این ویدیو به مصاحبه تلویزیون رسا با منیره باقی پیرامون بازداشت همسرش علی مقامی اختصاص دارد.,RASA TV,تلویزیون رسا,Monireh Baghi / Ali Maghami,منیره باقی / علی مقامی,RASA TV interview with Monireh Baghi,مصاحبه تلویزیون رسا با منیره باقی,moving image,Television programs / Interviews,"35.69439, 51.42151"
rasatv2_139.mp4,۱۳۸۹/۰۶/۲۲,9/13/10,2010-09-13,,,Paris,پاریس,France,فرانسه,This is a RASA TV interview with Mehdi Momken regarding Mehdi Karroubi’s recent comment on how the Islamic Revolutionary Guard financially benefits from the international sanctions against Iran.,این ویدیو به مصاحبه تلویزیون رسا با مهدی ممکن پیرامون اظهارات اخیر مهدی کروبی مبنی بر منفعت مالی برای سپاه پاسداران حاصل از تحریم های بین المللی اختصاص دارد.,RASA TV,تلویزیون رسا,Mehdi Momken / Mehdi Karroubi,مهدی ممکن / مهدی کروبی,RASA TV interview with Mahdi Momken,مصاحبه تلویزیون رسا با مهدی ممکن,moving image,Television programs / Interviews,"48.8567, 2.3508"
rasatv2_140.mp4,۱۳۸۹/۰۷/۲۶,10/18/10,2010-10-18,,,Paris,پاریس,France,فرانسه,"This is a RASA TV interview with Mahdi Momken regarding a letter sent to the Shiraz Parliamentarian by Ali Mohammad Dastgheib Shirazi, an Iranian Twelver Shi’a Marja. ",این ویدیو به مصاحبه تلویزیون رسا با مهدی ممکن پیرامون نامهٔ ارسالی توسط علی محمد دستغیب شیرازی به نماینده مجلس شیراز اختصاص دارد.,RASA TV,تلویزیون رسا,Mehdi Momken / Ali Mohammad Dastgheib Shirazi,مهدی ممکن / علی محمد دستغیب شیرازی,RASA TV interview with Mahdi Momken,مصاحبه تلویزیون رسا با مهدی ممکن,moving image,Television programs / Interviews,"48.8567, 2.3508"
rasatv2_141.mp4,۱۳۸۹/۱۱/۱۹,2/8/11,2011-02-08,,,London ,لندن,United Kingdom,انگلستان,"This video is a RASA TV interview with Mehrdad Emadi, a European Union economic advisor, regarding Iran’s Revolutionary Guards expanding their business empire; and playing a bigger role in the economy of Iran.",این ویدیو به مصاحبه تلویزیون رسا با مهرداد عمادی، مشاور اقتصادی اتحادیه اروپا، پیرامون گسترش نقش سپاه پاسداران در اقتصاد ایران اختصاص داده شده است.,RASA TV,تلویزیون رسا,Mehrdad Emadi,مهرداد عمادی,RASA TV interview with Mehrdad Emadi,مصاحبه تلویزیون رسا با مهرداد عمادی,moving image,Television programs / Interviews,"51.50853, -0.12574"
rasatv2_142.mp4,۱۳۸۹/۱۱/۲۲,2/11/11,2011-02-11,,,Washington D.C. ,واشینگتن، دی. سی.,United States of America,ایالت متحد آمریکا,"This is a RASA TV interview with Mehdi Nourbakhsh regarding the Green Movement leaders’ call for a public protest on February 14, 2011.",این ویدیو به مصاحبه تلویزیون رسا با مهدی نوربخش پیرامون فراخوان رهبران جنبش سبز برای تظاهرات عمومی در ۲۵ بهمن ۸۹ اختصاص دارد.,RASA TV,تلویزیون رسا,Mehdi Nourbakhsh,مهدی نوربخش,RASA TV interview with Mehdi Nourbakhsh,مصاحبه تلویزیون رسا با مهدی نوربخش,moving image,Television programs / Interviews,"38.89511, -77.03637"
rasatv2_143.mp4,۱۳۸۹/۰۸/۱۶,11/7/10,2010-11-07,,,Tehran,تهران,Iran,ایران,"This is a RASA TV interview with Mahsa Amr-Abadi, a journalist, regarding the recent Digital Media Fair in Iran. ",ویدیو به مصاحبه تلویزیون رسا با مهسا امرآبادی، روزنامه نگار، پیرامون نمایشگاه مطبوعات در ایران اختصاص داده شده است.,RASA TV,تلویزیون رسا,Mahsa Amrabadi,مهسا امر آبادی,RASA TV interview with Mahsa Amr-Abadi,مصاحبه تلویزیون رسا با مهسا امرآبادی,moving image,Television programs / Interviews,"35.69439, 51.42151"
rasatv2_144.mp4,۱۳۸۹/۱۰/۳۰,1/20/11,2011-01-20,,,New York,نیویورک,United States of America,ایالت متحده آمریکا,"This is a RASA TV interview with Hadi Ghaemi, head of the International Campaign for Human Rights in Iran, regarding the situation of human rights in Iran.",این ویدیو به مصاحبه تلویزیون رسا با هادی قائمی، سخنگوی کمپین حقوق بشر در ایران، پیرامون وضعیت حقوق بشر در ایران اختصاص داده شده است.,RASA TV,تلویزیون رسا,Hadi Ghaemi,هادی قائمی,RASA TV interview with Hadi Ghaemi,مصاحبه تلویزیون رسا با هادی قائمی,moving image,Television programs / Interviews,"40.7127, 74.0059"
rasatv2_145.mp4,۱۳۸۹/۱۱/۰۵,1/25/11,2011-01-25,,,Tehran,تهران,Iran,ایران," This is a RASA TV interview with Mahsa Amr-Abadi, a journalist, regarding the transfer of all political prisoners held at Rajai Shahr prison to the Ward 4 of this prison.",این ویدیو به مصاحبه تلویزیون رسا با مهسا امرآبادی، روزنامه نگار، پیرامون انتقال تمامی زندانیان سیاسی زندان رجایی شهر به فاز ۴ این زندان اختصاص دارد.,RASA TV,تلویزیون رسا,Mahsa Amrabadi,مهسا امر آبادی,RASA TV interview with Mahsa Amr-Abadi,مصاحبه تلویزیون رسا با مهسا امرآبادی,moving image,Television programs / Interviews,"35.69439, 51.42151"
rasatv2_146.mp4,۱۳۸۹/۰۶/۱۳,9/4/10,2010-09-04,,,Tehran,تهران,Iran,ایران,This is a RASA TV interview with Nemat Ahmadi regarding the attacks on the offices of Mehdi Karroubi and Ayatollah Dastgheib by the armed militia.,این ویدیو به مصاحبه تلویزیون رسا با نعمت احمدی پیرامون حمله های مسلحانه به دفاتر مهدی کروبی و آیت الله دستغیب شیرازی اختصاص دارد.,RASA TV,تلویزیون رسا,Mehdi Karroubi / Ali Mohammad Dastgheib Shirazi,مهدی کروبی / علی محمد دستغیب شیرازی,RASA TV interview with Nemat Ahmadi,مصاحبه تلویزیون رسا با نعمت احمدی,moving image,Television programs / Interviews,"35.69439, 51.42151"
rasatv2_147.mp4,۱۳۸۹/۱۱/۰۶,1/26/11,2011-01-26,,,Tehran,تهران,Iran,ایران,"This is a RASA TV interview with Mirzavand, the wife of Siamak Ghaderi, regarding Siamak’s prison sentence. ",این ویدیو به مصاحبه تلویزیون رسا با میرزاوند، همسر سیامک قادری، پیرامون حکم زندان سیامک اختصاص داده شده است.,RASA TV,تلویزیون رسا,Siamak Ghaderi,سیامک قادری,RASA TV interview with Mirzavand,مصاحبه تلویزیون رسا با میرزاوند,moving image,Television programs / Interviews,"35.69439, 51.42151"
rasatv2_148.mp4,۱۳۸۹/۰۷/۰۱,9/24/10,2010-09-24,,,Tehran,تهران,Iran,ایران,This is a RASA TV interview with the wife of Martyr Bakeri regarding her recent meeting with Mir Hossein Mousavi.,این ویدیو به مصاحبه تلویزیون رسا با همسر شهید باکری پیرامون ملاقات اخیر ایشان با میر حسین موسوی اختصاص داده شده است.,RASA TV,تلویزیون رسا,Mehdi Bakeri / Mir-Hossein Mousavi,مهدی باکری / میرحسین موسوی,RASA TV interview with Bakeri,مصاحبه تلویزیون رسا با باکری,moving image,Television programs / Interviews,"35.69439, 51.42151"
rasatv2_149.mp4,۱۳۸۹/۰۶/۱۹,9/11/10,2010-09-11,,,Tehran,تهران,Iran,ایران,This is a RASA TV interview with the wife of Safaei Farahani regarding the health condition of her husband in prison.,این ویدیو به مصاحبه تلویزیون رسا با همسر صفائی فراهانی پیرامون وضعیت سلامت همسرشان در زندان اختصاص داده شده است.,RASA TV,تلویزیون رسا,Mohsen Safaei Farahani,محسن صفایی فراهانی,RASA TV interview with Safaei Farahani,مصاحبه تلویزیون رسا با صفایی فراهانی,moving image,Television programs / Interviews,"35.69439, 51.42151"
rasatv2_150.mp4,۱۳۸۹/۰۶/۳۱,9/21/10,2010-09-21,,,Tehran,تهران,Iran,ایران,This is a RASA TV interview with the wife of Safaei Farahani regarding the health condition of her husband in prison.,این ویدیو به مصاحبه تلویزیون رسا با همسر صفائی فراهانی پیرامون وضعیت سلامت همسرشان در زندان اختصاص داده شده است.,RASA TV,تلویزیون رسا,Mohsen Safaei Farahani,محسن صفایی فراهانی,RASA TV interview with Safaei Farahani,مصاحبه تلویزیون رسا با صفایی فراهانی,moving image,Television programs / Interviews,"35.69439, 51.42151"
rasatv2_151.mp4,۱۳۸۹/۱۱/۱۶,2/5/11,2011-02-05,,,Tehran,تهران,Iran,ایران,"This is a RASA TV interview with Fatemeh Maleki, the wife of Mohammad Nourizad, regarding the recent transfer of Nourizad to the Ward 2A of Evin Prison. ",این ویدیو به مصاحبه تلویزیون رسا با فاطمه ملکی، همسر محمد نوریزاد، پیرامون انتقال نوریزاد به بند ۲ الف زندان اوین اختصاص دارد.,RASA TV,تلویزیون رسا,Fatemeh Maleki / Mohammad Nourizad,فاطمه ملکی / محمد نوریزاد,RASA TV interview with Fatemeh Maleki,مصاحبه تلویزیون رسا با فاطمه ملکی,moving image,Television programs / Interviews,"35.69439, 51.42151"
rasatv2_152.mp4,۱۳۸۹/۰۸/۰۷,10/29/10,2010-10-29,,,Tehran,تهران,Iran,ایران,"This is a RASA TV interview with Samira Sadri, the wife of Ali Jamali, regarding the arrest and prosecution of her husband. ",این ویدیو به مصاحبه تلویزیون رسا با سمیرا صدری، همسر علی جمالی پیرامون دستگیری و محکومیت همسرش اختصاص دارد.,RASA TV,تلویزیون رسا,Samira Sadri / Ali Jamali,سمیرا صدری / علی جمالی,RASA TV interview with Samira Sadri,مصاحبه تلویزیون رسا با سمیرا صدری,moving image,Television programs / Interviews,"35.69439, 51.42151"
rasatv2_153.mp4,۱۳۸۹/۱۱/۰۷,1/27/11,2011-01-27,,,Mashhad,مشهد,Iran,ایران,"This is a RASA TV interview with Maleki, the wife of Hashem Khastar, regarding the transfer of her husband from prison to the hospital. ",این ویدیو به مصاحبه تلویزیون رسا با مالکی، همسر هاشم خواستار، پیرامون انتقال همسر ایشان از زندان به بیمارستان اختصاص داده شده است.,RASA TV,تلویزیون رسا,Hashem Khastar,هاشم خواستار,RASA TV interview with Maleki,مصاحبه تلویزیون رسا با مالکی,moving image,Television programs / Interviews,"36.31559, 59.56796"
rasatv2_154.mp4,۱۳۸۹/۱۰/۲۲,1/12/11,2011-01-12,,,Tehran,تهران,Iran,ایران,"This is a RASA TV interview with Vahid Lalipour, the husband of Mahdieh Golroo, regarding Mahdiyeh’s health condition in prison. ",این ویدیو به مصاحبه تلویزیون رسا با وحید لعلی پو، همسر مهدیه گلرو، پیرامون وضعیت سلامت مهدیه در زندان اختصاص داده شده است.,RASA TV,تلویزیون رسا,Vahid Lalipour / Mahdieh Golroo,وحید لعلی پور / مهدیه گلرو,RASA TV interview with Vahid Lalipour,مصاحبه تلویزیون رسا با وحید لعلی پور,moving image,Television programs / Interviews,"35.69439, 51.42151"
rasatv2_155.mp4,۱۳۸۹/۰۷/۲۱,9/12/10,2010-09-12,,,Tehran,تهران,Iran,ایران,This is a RASA TV interview with Houshang Pour-Babayi regarding an official complaint filed against the Revolutionary Guards by seven Iranian reformists.,این ویدیو به مصاحبه تلویزیون رسا با هوشنگ پوربابایی پیرامون شکایت رسمی ۷ سیاستمدار اصلاح طلب از سپاه پاسداران اختصاص دارد.,RASA TV,تلویزیون رسا,Houshang Pourbabai,هوشنگ پوربابایی,RASA TV interview with Houshang Pour-Babayi,مصاحبه تلویزیون رسا با هوشنگ پوربابایی,moving image,Television programs / Interviews,"35.69439, 51.42151"
rasatv2_156.mp4,۱۳۸۹/۱۰/۲۳,1/13/11,2011-01-13,,,Tehran,تهران,Iran,ایران,"This is a RASA TV interview with Mohammad Sharif, Shiva Nazar Ahari’s lawyer, regarding the final verdict of Shiva’s appeal court. ",این ویدیو به مصاحبه تلویزیون رسا با محمد شریف، وکیل شیوا نظر آهارای، پیرامون حکم پایانی دادگاه تجدید نظر شیوا اختصاص داده شده است.,RASA TV,تلویزیون رسا,Mohammad Sharif / Shiva Nazar Ahari,محمد شریف / شیوا نظر آهاری,RASA TV interview with Mohammad Sharif,مصاحبه تلویزیون رسا با محمد شریف,moving image,Television programs / Interviews,"35.69439, 51.42151"
rasatv2_157.mp4,۱۳۸۹/۰۹/۰۱,11/22/10,2010-11-22,,,Tehran,تهران,Iran,ایران,"This is a RASA TV interview with Fakhrol-Sadat Mohtashamipour, a member of the Islamic Iran Participation Front, regarding the absence of a legal definition for ""political crime"" in the Iranian Constitution. ",این ویدیو به مصاحبه تلویزیون رسا با  فخرالسادات محتشمی پور، عضو جبهه مشارکت ایران اسلامی، پیرامون نبودن تعریف قانونی برای جرم سیاسی در قانون اساسی اختصاص دارد.,RASA TV,تلویزیون رسا,Fakhrossadat Mohtashamipour,فخر السادات محتشمیپور,RASA TV interview with Fakhrol-Sadat Mohtashamipour,مصاحبه تلویزیون رسا با فخرالسادات محتشمی پور,moving image,Television programs / Interviews,"35.69439, 51.42151"
rasatv2_158.mp4,۱۳۹۰/۰۲/۲۲,12/5/11,2011-12-05,,,Tehran,تهران,Iran,ایران,"This is a RASA TV exclusive interview with Arash Hassan-Niya, Fereshteh Ghazi, and Masih Alinejad about Masoud Bastani.",این ویدیو به مصاحبه ویژه تلویزیون رسا با آرش حسن نیا، فرشته قاضی و مسیح علینژاد در برای مسعود باستانی، اختصاص داده شده است.,RASA TV,تلویزیون رسا,Arash Hasannia / Fereshteh Ghazi / Masih Alinejad,آرش حسن نیا / فرشته قاضی / مسیح علینژاد,RASA TV exclusive  interview about Masoud Bastani,تلویزیون مصاحبه ویژه  تلویزیون رسا درباره مسعود باستانی,moving image,Television programs / Interviews,"35.69439, 51.42151"
rasatv2_159.mp4,۱۳۹۰/۰۳/۱۷,6/7/11,2011-06-07,,,,,Germany,آلمان,This is a RASA TV interview with Khadijeh Moghadam regarding the funeral of Haleh Sahabi.,این ویدیو به مصاحبه  تلویزیون رسا با خدیجه مقدم پیرامون مراسم خاکسپاری هاله سحابی اختصاص داده شده است.,RASA TV,تلویزیون رسا,Khadijeh Moghaddam / Haleh Sahabi,خدیجه مقدم / هاله سحابی,RASA TV interview with Khadijeh Moghadam,مصاحبه تلویزیون رسا با خدیجه مقدم,moving image,Television programs / Interviews,"51.1657, 10.4515"
rasatv2_160.mp4,۱۳۸۹/۱۲/۱۵,3/6/11,2011-03-06,,,Bonn,بن,Germany,آلمان,"This is a RASA TV interview with Hamideh Nezami, a women’s rights activist, regarding the women’s rights movement in Iran.",این ویدیو به مصاحبه تلویزیون رسا با حمیده نظامی، فعال حقوق زنان، پیرامون جنبش زنان در ایران اختصاص داده شده است.,RASA TV,تلویزیون رسا,Hamideh Nezami,حمیده نظامی,RASA TV interview with Hamideh Nezami,مصاحبه تلویزیون رسا با حمیده نظامی,moving image,Television programs / Interviews,"50.7374, 7.0982"
rasatv2_161.mp4,۱۳۸۹/۱۲/۱۲,5/3/11,2011-05-03,,,Washington D.C. ,واشینگتن، دی. سی.,United States of America,ایالت متحد آمریکا,"This is a RASA TV interview with Mahboobeh Abbas-Gholizadeh, a journalist, regarding the role of Iranian women in the Democracy Movement.",این ویدیو به مصاحبه تلویزیون رسا با محبوبه عباسقلی زاده، روزنامه نگار، پیرامون نقش زنان ایران در جنبش دموکراسی خواهی اختصاص دارد.,RASA TV,تلویزیون رسا,Mahboubeh Abbasgholi,محبوبه عباسقلی,RASA TV interview with Mahboobeh Abbas-Gholizadeh,مصاحبه تلویزیون رسا با محبوبه عباسقلی زاده,moving image,Television programs / Interviews,"38.89511, -77.03637"
rasatv2_162.mp4,۱۳۸۹/۱۲/۱۱,3/2/11,2011-03-02,,,Boston,بوستون,United States of America,ایالت متحده آمریکا,"This is a RASA TV interview with Fatemeh Haghighatjoo, a former member of the Iranian parliament, regarding the recent public protests against the house arrest of the Green Movement leaders. ",این ویدیو به مصاحبه تلویزیون رسا با فاطمه حقیقتجو عضو پیشین مجلس پیرامون اعتراضات و تظاهرات ها علیه بازداشت خانگی سران جنبش سبز اختصاص دارد.,RASA TV,تلویزیون رسا,Fatemeh Haghighatjoo,فاطمه حقیقتجو,RASA TV interview with Fatemeh Haghighatjoo,مصاحبه تلویزیون رسا با فاطمه حقیقت جو,moving image,Television programs / Interviews,"42.3601, 71.0589"
rasatv2_163.mp4,۱۳۸۹/۱۱/۰۵,1/15/11,2011-01-15,,,Geneva,ژنو ,Switzerland,سویس,"This is a RASA TV interview with Souhayr Belhassen, the president of the International Federation for Human Rights, regarding the situation of human rights in Iran.",این ویدیو به مصاحبه تلویزیون رسا با سهیر بلحسن، رئیس فدراسیون جهانی حقوق بشر پیرامون وضعیت حقوق بشر در ایران اختصاص دارد.,RASA TV,تلویزیون رسا,Souhayr Belhassen,سهیر بلحسن,RASA TV interview with Souhayr Belhassen,مصاحبه تلویزیون رسا با سهیر بلحسن ,moving image,Television programs / Interviews,"46.2044, 6.1432"
rasatv2_164.mp4,۱۳۹۰/۰۳/۲۵,6/15/11,2011-06-15,,,Khomeyni Shahr,خمینی شهر,Iran,ایران,"This is a RASA TV interview with Malihe Mohammadi, a journalist, regarding the recent cases of gang rape in Khomeyni shahr.",این ویدیو به مصاحبه تلویزیون رسا با ملیحه محمدی، روزنامه نگار، پیرامون چند مورد تجاوز دسته جمعی در خمینی شهر اختصاص دارد.,RASA TV,تلویزیون رسا,Maliheh Mohammadi,ملیحه محمدی,RASA TV interview with Malihe Mohammadi,مصاحبه تلویزیون رسا با ملیحه محمدی,moving image,Television programs / Interviews,"32.69326, 51.536037"
